time	V(n005)
Step Information: X=726  (Step: 727/1001)
0.000000000000000e+00	1.002514e+00
4.892869781988886e-04	1.002514e+00
5.000000000000000e-04	1.002514e+00
Step Information: X=727  (Step: 728/1001)
0.000000000000000e+00	1.011715e+00
4.892869781988886e-04	1.011715e+00
5.000000000000000e-04	1.011715e+00
Step Information: X=728  (Step: 729/1001)
0.000000000000000e+00	9.862788e-01
4.892869781988886e-04	9.862788e-01
5.000000000000000e-04	9.862788e-01
Step Information: X=729  (Step: 730/1001)
0.000000000000000e+00	1.002035e+00
4.892869781988886e-04	1.002035e+00
5.000000000000000e-04	1.002035e+00
Step Information: X=730  (Step: 731/1001)
0.000000000000000e+00	1.025193e+00
4.892869781988886e-04	1.025193e+00
5.000000000000000e-04	1.025193e+00
Step Information: X=731  (Step: 732/1001)
0.000000000000000e+00	1.012946e+00
4.892869781988886e-04	1.012946e+00
5.000000000000000e-04	1.012946e+00
Step Information: X=732  (Step: 733/1001)
0.000000000000000e+00	9.865590e-01
4.892869781988886e-04	9.865590e-01
5.000000000000000e-04	9.865590e-01
Step Information: X=733  (Step: 734/1001)
0.000000000000000e+00	1.005078e+00
4.892869781988886e-04	1.005078e+00
5.000000000000000e-04	1.005078e+00
Step Information: X=734  (Step: 735/1001)
0.000000000000000e+00	1.010982e+00
4.892869781988886e-04	1.010982e+00
5.000000000000000e-04	1.010982e+00
Step Information: X=735  (Step: 736/1001)
0.000000000000000e+00	9.969208e-01
4.892869781988886e-04	9.969208e-01
5.000000000000000e-04	9.969208e-01
Step Information: X=736  (Step: 737/1001)
0.000000000000000e+00	1.012538e+00
4.892869781988886e-04	1.012538e+00
5.000000000000000e-04	1.012538e+00
Step Information: X=737  (Step: 738/1001)
0.000000000000000e+00	1.014421e+00
4.892869781988886e-04	1.014421e+00
5.000000000000000e-04	1.014421e+00
Step Information: X=738  (Step: 739/1001)
0.000000000000000e+00	1.011332e+00
4.892869781988886e-04	1.011332e+00
5.000000000000000e-04	1.011332e+00
Step Information: X=739  (Step: 740/1001)
0.000000000000000e+00	1.007176e+00
4.892869781988886e-04	1.007176e+00
5.000000000000000e-04	1.007176e+00
Step Information: X=740  (Step: 741/1001)
0.000000000000000e+00	9.926367e-01
4.892869781988886e-04	9.926367e-01
5.000000000000000e-04	9.926367e-01
Step Information: X=741  (Step: 742/1001)
0.000000000000000e+00	1.000701e+00
4.892869781988886e-04	1.000701e+00
5.000000000000000e-04	1.000701e+00
Step Information: X=742  (Step: 743/1001)
0.000000000000000e+00	9.992819e-01
4.892869781988886e-04	9.992819e-01
5.000000000000000e-04	9.992819e-01
Step Information: X=743  (Step: 744/1001)
0.000000000000000e+00	9.970156e-01
4.892869781988886e-04	9.970156e-01
5.000000000000000e-04	9.970156e-01
Step Information: X=744  (Step: 745/1001)
0.000000000000000e+00	9.918883e-01
4.892869781988886e-04	9.918883e-01
5.000000000000000e-04	9.918883e-01
Step Information: X=745  (Step: 746/1001)
0.000000000000000e+00	1.007019e+00
4.892869781988886e-04	1.007019e+00
5.000000000000000e-04	1.007019e+00
Step Information: X=746  (Step: 747/1001)
0.000000000000000e+00	1.010761e+00
4.892869781988886e-04	1.010761e+00
5.000000000000000e-04	1.010761e+00
Step Information: X=747  (Step: 748/1001)
0.000000000000000e+00	1.005402e+00
4.892869781988886e-04	1.005402e+00
5.000000000000000e-04	1.005402e+00
Step Information: X=748  (Step: 749/1001)
0.000000000000000e+00	9.928104e-01
4.892869781988886e-04	9.928104e-01
5.000000000000000e-04	9.928104e-01
Step Information: X=749  (Step: 750/1001)
0.000000000000000e+00	1.011091e+00
4.892869781988886e-04	1.011091e+00
5.000000000000000e-04	1.011091e+00
Step Information: X=750  (Step: 751/1001)
0.000000000000000e+00	1.006047e+00
4.892869781988886e-04	1.006047e+00
5.000000000000000e-04	1.006047e+00
Step Information: X=751  (Step: 752/1001)
0.000000000000000e+00	9.881491e-01
4.892869781988886e-04	9.881491e-01
5.000000000000000e-04	9.881491e-01
Step Information: X=752  (Step: 753/1001)
0.000000000000000e+00	9.887508e-01
4.892869781988886e-04	9.887508e-01
5.000000000000000e-04	9.887508e-01
Step Information: X=753  (Step: 754/1001)
0.000000000000000e+00	9.899839e-01
4.892869781988886e-04	9.899839e-01
5.000000000000000e-04	9.899839e-01
Step Information: X=754  (Step: 755/1001)
0.000000000000000e+00	1.005661e+00
4.892869781988886e-04	1.005661e+00
5.000000000000000e-04	1.005661e+00
Step Information: X=755  (Step: 756/1001)
0.000000000000000e+00	9.927526e-01
4.892869781988886e-04	9.927526e-01
5.000000000000000e-04	9.927526e-01
Step Information: X=756  (Step: 757/1001)
0.000000000000000e+00	1.007594e+00
4.892869781988886e-04	1.007594e+00
5.000000000000000e-04	1.007594e+00
Step Information: X=757  (Step: 758/1001)
0.000000000000000e+00	9.956453e-01
4.892869781988886e-04	9.956453e-01
5.000000000000000e-04	9.956453e-01
Step Information: X=758  (Step: 759/1001)
0.000000000000000e+00	1.001003e+00
4.892869781988886e-04	1.001003e+00
5.000000000000000e-04	1.001003e+00
Step Information: X=759  (Step: 760/1001)
0.000000000000000e+00	9.961054e-01
4.892869781988886e-04	9.961054e-01
5.000000000000000e-04	9.961054e-01
Step Information: X=760  (Step: 761/1001)
0.000000000000000e+00	9.987700e-01
4.892869781988886e-04	9.987700e-01
5.000000000000000e-04	9.987700e-01
Step Information: X=761  (Step: 762/1001)
0.000000000000000e+00	1.003640e+00
4.892869781988886e-04	1.003640e+00
5.000000000000000e-04	1.003640e+00
Step Information: X=762  (Step: 763/1001)
0.000000000000000e+00	1.000796e+00
4.892869781988886e-04	1.000796e+00
5.000000000000000e-04	1.000796e+00
Step Information: X=763  (Step: 764/1001)
0.000000000000000e+00	1.007480e+00
4.892869781988886e-04	1.007480e+00
5.000000000000000e-04	1.007480e+00
Step Information: X=764  (Step: 765/1001)
0.000000000000000e+00	1.000255e+00
4.892869781988886e-04	1.000255e+00
5.000000000000000e-04	1.000255e+00
Step Information: X=765  (Step: 766/1001)
0.000000000000000e+00	1.004207e+00
4.892869781988886e-04	1.004207e+00
5.000000000000000e-04	1.004207e+00
Step Information: X=766  (Step: 767/1001)
0.000000000000000e+00	1.005671e+00
4.892869781988886e-04	1.005671e+00
5.000000000000000e-04	1.005671e+00
Step Information: X=767  (Step: 768/1001)
0.000000000000000e+00	1.014667e+00
4.892869781988886e-04	1.014667e+00
5.000000000000000e-04	1.014667e+00
Step Information: X=768  (Step: 769/1001)
0.000000000000000e+00	1.024391e+00
4.892869781988886e-04	1.024391e+00
5.000000000000000e-04	1.024391e+00
Step Information: X=769  (Step: 770/1001)
0.000000000000000e+00	9.882438e-01
4.892869781988886e-04	9.882438e-01
5.000000000000000e-04	9.882438e-01
Step Information: X=770  (Step: 771/1001)
0.000000000000000e+00	1.028013e+00
4.892869781988886e-04	1.028013e+00
5.000000000000000e-04	1.028013e+00
Step Information: X=771  (Step: 772/1001)
0.000000000000000e+00	1.009280e+00
4.892869781988886e-04	1.009280e+00
5.000000000000000e-04	1.009280e+00
Step Information: X=772  (Step: 773/1001)
0.000000000000000e+00	1.010609e+00
4.892869781988886e-04	1.010609e+00
5.000000000000000e-04	1.010609e+00
Step Information: X=773  (Step: 774/1001)
0.000000000000000e+00	1.015487e+00
4.892869781988886e-04	1.015487e+00
5.000000000000000e-04	1.015487e+00
Step Information: X=774  (Step: 775/1001)
0.000000000000000e+00	9.959450e-01
4.892869781988886e-04	9.959450e-01
5.000000000000000e-04	9.959450e-01
Step Information: X=775  (Step: 776/1001)
0.000000000000000e+00	9.897993e-01
4.892869781988886e-04	9.897993e-01
5.000000000000000e-04	9.897993e-01
Step Information: X=776  (Step: 777/1001)
0.000000000000000e+00	1.003417e+00
4.892869781988886e-04	1.003417e+00
5.000000000000000e-04	1.003417e+00
Step Information: X=777  (Step: 778/1001)
0.000000000000000e+00	1.012322e+00
4.892869781988886e-04	1.012322e+00
5.000000000000000e-04	1.012322e+00
Step Information: X=778  (Step: 779/1001)
0.000000000000000e+00	9.855102e-01
4.892869781988886e-04	9.855102e-01
5.000000000000000e-04	9.855102e-01
Step Information: X=779  (Step: 780/1001)
0.000000000000000e+00	9.862351e-01
4.892869781988886e-04	9.862351e-01
5.000000000000000e-04	9.862351e-01
Step Information: X=780  (Step: 781/1001)
0.000000000000000e+00	9.915051e-01
4.892869781988886e-04	9.915051e-01
5.000000000000000e-04	9.915051e-01
Step Information: X=781  (Step: 782/1001)
0.000000000000000e+00	9.932538e-01
4.892869781988886e-04	9.932538e-01
5.000000000000000e-04	9.932538e-01
Step Information: X=782  (Step: 783/1001)
0.000000000000000e+00	1.000842e+00
4.892869781988886e-04	1.000842e+00
5.000000000000000e-04	1.000842e+00
Step Information: X=783  (Step: 784/1001)
0.000000000000000e+00	9.919432e-01
4.892869781988886e-04	9.919432e-01
5.000000000000000e-04	9.919432e-01
Step Information: X=784  (Step: 785/1001)
0.000000000000000e+00	1.001445e+00
4.892869781988886e-04	1.001445e+00
5.000000000000000e-04	1.001445e+00
Step Information: X=785  (Step: 786/1001)
0.000000000000000e+00	1.012261e+00
4.892869781988886e-04	1.012261e+00
5.000000000000000e-04	1.012261e+00
Step Information: X=786  (Step: 787/1001)
0.000000000000000e+00	9.934034e-01
4.892869781988886e-04	9.934034e-01
5.000000000000000e-04	9.934034e-01
Step Information: X=787  (Step: 788/1001)
0.000000000000000e+00	1.003399e+00
4.892869781988886e-04	1.003399e+00
5.000000000000000e-04	1.003399e+00
Step Information: X=788  (Step: 789/1001)
0.000000000000000e+00	9.941545e-01
4.892869781988886e-04	9.941545e-01
5.000000000000000e-04	9.941545e-01
Step Information: X=789  (Step: 790/1001)
0.000000000000000e+00	1.005231e+00
4.892869781988886e-04	1.005231e+00
5.000000000000000e-04	1.005231e+00
Step Information: X=790  (Step: 791/1001)
0.000000000000000e+00	9.870504e-01
4.892869781988886e-04	9.870504e-01
5.000000000000000e-04	9.870504e-01
Step Information: X=791  (Step: 792/1001)
0.000000000000000e+00	1.006063e+00
4.892869781988886e-04	1.006063e+00
5.000000000000000e-04	1.006063e+00
Step Information: X=792  (Step: 793/1001)
0.000000000000000e+00	9.971374e-01
4.892869781988886e-04	9.971374e-01
5.000000000000000e-04	9.971374e-01
Step Information: X=793  (Step: 794/1001)
0.000000000000000e+00	9.994853e-01
4.892869781988886e-04	9.994853e-01
5.000000000000000e-04	9.994853e-01
Step Information: X=794  (Step: 795/1001)
0.000000000000000e+00	1.009128e+00
4.892869781988886e-04	1.009128e+00
5.000000000000000e-04	1.009128e+00
Step Information: X=795  (Step: 796/1001)
0.000000000000000e+00	1.007719e+00
4.892869781988886e-04	1.007719e+00
5.000000000000000e-04	1.007719e+00
Step Information: X=796  (Step: 797/1001)
0.000000000000000e+00	1.004649e+00
4.892869781988886e-04	1.004649e+00
5.000000000000000e-04	1.004649e+00
Step Information: X=797  (Step: 798/1001)
0.000000000000000e+00	1.006029e+00
4.892869781988886e-04	1.006029e+00
5.000000000000000e-04	1.006029e+00
Step Information: X=798  (Step: 799/1001)
0.000000000000000e+00	1.004704e+00
4.892869781988886e-04	1.004704e+00
5.000000000000000e-04	1.004704e+00
Step Information: X=799  (Step: 800/1001)
0.000000000000000e+00	1.033558e+00
4.892869781988886e-04	1.033558e+00
5.000000000000000e-04	1.033558e+00
Step Information: X=800  (Step: 801/1001)
0.000000000000000e+00	1.021032e+00
4.892869781988886e-04	1.021032e+00
5.000000000000000e-04	1.021032e+00
Step Information: X=801  (Step: 802/1001)
0.000000000000000e+00	9.914718e-01
4.892869781988886e-04	9.914718e-01
5.000000000000000e-04	9.914718e-01
Step Information: X=802  (Step: 803/1001)
0.000000000000000e+00	9.963270e-01
4.892869781988886e-04	9.963270e-01
5.000000000000000e-04	9.963270e-01
Step Information: X=803  (Step: 804/1001)
0.000000000000000e+00	1.009277e+00
4.892869781988886e-04	1.009277e+00
5.000000000000000e-04	1.009277e+00
Step Information: X=804  (Step: 805/1001)
0.000000000000000e+00	1.003948e+00
4.892869781988886e-04	1.003948e+00
5.000000000000000e-04	1.003948e+00
Step Information: X=805  (Step: 806/1001)
0.000000000000000e+00	1.001311e+00
4.892869781988886e-04	1.001311e+00
5.000000000000000e-04	1.001311e+00
Step Information: X=806  (Step: 807/1001)
0.000000000000000e+00	9.798418e-01
4.892869781988886e-04	9.798418e-01
5.000000000000000e-04	9.798418e-01
Step Information: X=807  (Step: 808/1001)
0.000000000000000e+00	1.007438e+00
4.892869781988886e-04	1.007438e+00
5.000000000000000e-04	1.007438e+00
Step Information: X=808  (Step: 809/1001)
0.000000000000000e+00	9.969960e-01
4.892869781988886e-04	9.969960e-01
5.000000000000000e-04	9.969960e-01
Step Information: X=809  (Step: 810/1001)
0.000000000000000e+00	9.807631e-01
4.892869781988886e-04	9.807631e-01
5.000000000000000e-04	9.807631e-01
Step Information: X=810  (Step: 811/1001)
0.000000000000000e+00	1.016479e+00
4.892869781988886e-04	1.016479e+00
5.000000000000000e-04	1.016479e+00
Step Information: X=811  (Step: 812/1001)
0.000000000000000e+00	1.006241e+00
4.892869781988886e-04	1.006241e+00
5.000000000000000e-04	1.006241e+00
Step Information: X=812  (Step: 813/1001)
0.000000000000000e+00	1.004149e+00
4.892869781988886e-04	1.004149e+00
5.000000000000000e-04	1.004149e+00
Step Information: X=813  (Step: 814/1001)
0.000000000000000e+00	9.923955e-01
4.892869781988886e-04	9.923955e-01
5.000000000000000e-04	9.923955e-01
Step Information: X=814  (Step: 815/1001)
0.000000000000000e+00	1.016257e+00
4.892869781988886e-04	1.016257e+00
5.000000000000000e-04	1.016257e+00
Step Information: X=815  (Step: 816/1001)
0.000000000000000e+00	1.001856e+00
4.892869781988886e-04	1.001856e+00
5.000000000000000e-04	1.001856e+00
Step Information: X=816  (Step: 817/1001)
0.000000000000000e+00	9.884501e-01
4.892869781988886e-04	9.884501e-01
5.000000000000000e-04	9.884501e-01
Step Information: X=817  (Step: 818/1001)
0.000000000000000e+00	1.003644e+00
4.892869781988886e-04	1.003644e+00
5.000000000000000e-04	1.003644e+00
Step Information: X=818  (Step: 819/1001)
0.000000000000000e+00	9.983412e-01
4.892869781988886e-04	9.983412e-01
5.000000000000000e-04	9.983412e-01
Step Information: X=819  (Step: 820/1001)
0.000000000000000e+00	1.009913e+00
4.892869781988886e-04	1.009913e+00
5.000000000000000e-04	1.009913e+00
Step Information: X=820  (Step: 821/1001)
0.000000000000000e+00	1.009288e+00
4.892869781988886e-04	1.009288e+00
5.000000000000000e-04	1.009288e+00
Step Information: X=821  (Step: 822/1001)
0.000000000000000e+00	1.003368e+00
4.892869781988886e-04	1.003368e+00
5.000000000000000e-04	1.003368e+00
Step Information: X=822  (Step: 823/1001)
0.000000000000000e+00	1.018799e+00
4.892869781988886e-04	1.018799e+00
5.000000000000000e-04	1.018799e+00
Step Information: X=823  (Step: 824/1001)
0.000000000000000e+00	1.006952e+00
4.892869781988886e-04	1.006952e+00
5.000000000000000e-04	1.006952e+00
Step Information: X=824  (Step: 825/1001)
0.000000000000000e+00	9.947021e-01
4.892869781988886e-04	9.947021e-01
5.000000000000000e-04	9.947021e-01
Step Information: X=825  (Step: 826/1001)
0.000000000000000e+00	9.923865e-01
4.892869781988886e-04	9.923865e-01
5.000000000000000e-04	9.923865e-01
Step Information: X=826  (Step: 827/1001)
0.000000000000000e+00	1.007681e+00
4.892869781988886e-04	1.007681e+00
5.000000000000000e-04	1.007681e+00
Step Information: X=827  (Step: 828/1001)
0.000000000000000e+00	1.028235e+00
4.892869781988886e-04	1.028235e+00
5.000000000000000e-04	1.028235e+00
Step Information: X=828  (Step: 829/1001)
0.000000000000000e+00	9.968444e-01
4.892869781988886e-04	9.968444e-01
5.000000000000000e-04	9.968444e-01
Step Information: X=829  (Step: 830/1001)
0.000000000000000e+00	1.004429e+00
4.892869781988886e-04	1.004429e+00
5.000000000000000e-04	1.004429e+00
Step Information: X=830  (Step: 831/1001)
0.000000000000000e+00	1.007683e+00
4.892869781988886e-04	1.007683e+00
5.000000000000000e-04	1.007683e+00
Step Information: X=831  (Step: 832/1001)
0.000000000000000e+00	1.005206e+00
4.892869781988886e-04	1.005206e+00
5.000000000000000e-04	1.005206e+00
Step Information: X=832  (Step: 833/1001)
0.000000000000000e+00	9.871191e-01
4.892869781988886e-04	9.871191e-01
5.000000000000000e-04	9.871191e-01
Step Information: X=833  (Step: 834/1001)
0.000000000000000e+00	1.004082e+00
4.892869781988886e-04	1.004082e+00
5.000000000000000e-04	1.004082e+00
Step Information: X=834  (Step: 835/1001)
0.000000000000000e+00	1.013471e+00
4.892869781988886e-04	1.013471e+00
5.000000000000000e-04	1.013471e+00
Step Information: X=835  (Step: 836/1001)
0.000000000000000e+00	1.020130e+00
4.892869781988886e-04	1.020130e+00
5.000000000000000e-04	1.020130e+00
Step Information: X=836  (Step: 837/1001)
0.000000000000000e+00	1.005843e+00
4.892869781988886e-04	1.005843e+00
5.000000000000000e-04	1.005843e+00
Step Information: X=837  (Step: 838/1001)
0.000000000000000e+00	1.003128e+00
4.892869781988886e-04	1.003128e+00
5.000000000000000e-04	1.003128e+00
Step Information: X=838  (Step: 839/1001)
0.000000000000000e+00	1.002431e+00
4.892869781988886e-04	1.002431e+00
5.000000000000000e-04	1.002431e+00
Step Information: X=839  (Step: 840/1001)
0.000000000000000e+00	9.894146e-01
4.892869781988886e-04	9.894146e-01
5.000000000000000e-04	9.894146e-01
Step Information: X=840  (Step: 841/1001)
0.000000000000000e+00	1.021115e+00
4.892869781988886e-04	1.021115e+00
5.000000000000000e-04	1.021115e+00
Step Information: X=841  (Step: 842/1001)
0.000000000000000e+00	1.009068e+00
4.892869781988886e-04	1.009068e+00
5.000000000000000e-04	1.009068e+00
Step Information: X=842  (Step: 843/1001)
0.000000000000000e+00	1.021373e+00
4.892869781988886e-04	1.021373e+00
5.000000000000000e-04	1.021373e+00
Step Information: X=843  (Step: 844/1001)
0.000000000000000e+00	1.002546e+00
4.892869781988886e-04	1.002546e+00
5.000000000000000e-04	1.002546e+00
Step Information: X=844  (Step: 845/1001)
0.000000000000000e+00	9.994053e-01
4.892869781988886e-04	9.994053e-01
5.000000000000000e-04	9.994053e-01
Step Information: X=845  (Step: 846/1001)
0.000000000000000e+00	1.009723e+00
4.892869781988886e-04	1.009723e+00
5.000000000000000e-04	1.009723e+00
Step Information: X=846  (Step: 847/1001)
0.000000000000000e+00	1.013611e+00
4.892869781988886e-04	1.013611e+00
5.000000000000000e-04	1.013611e+00
Step Information: X=847  (Step: 848/1001)
0.000000000000000e+00	9.946674e-01
4.892869781988886e-04	9.946674e-01
5.000000000000000e-04	9.946674e-01
Step Information: X=848  (Step: 849/1001)
0.000000000000000e+00	1.019085e+00
4.892869781988886e-04	1.019085e+00
5.000000000000000e-04	1.019085e+00
Step Information: X=849  (Step: 850/1001)
0.000000000000000e+00	9.803967e-01
4.892869781988886e-04	9.803967e-01
5.000000000000000e-04	9.803967e-01
Step Information: X=850  (Step: 851/1001)
0.000000000000000e+00	1.014601e+00
4.892869781988886e-04	1.014601e+00
5.000000000000000e-04	1.014601e+00
Step Information: X=851  (Step: 852/1001)
0.000000000000000e+00	1.004309e+00
4.892869781988886e-04	1.004309e+00
5.000000000000000e-04	1.004309e+00
Step Information: X=852  (Step: 853/1001)
0.000000000000000e+00	1.010888e+00
4.892869781988886e-04	1.010888e+00
5.000000000000000e-04	1.010888e+00
Step Information: X=853  (Step: 854/1001)
0.000000000000000e+00	9.991430e-01
4.892869781988886e-04	9.991430e-01
5.000000000000000e-04	9.991430e-01
Step Information: X=854  (Step: 855/1001)
0.000000000000000e+00	9.938031e-01
4.892869781988886e-04	9.938031e-01
5.000000000000000e-04	9.938031e-01
Step Information: X=855  (Step: 856/1001)
0.000000000000000e+00	1.005946e+00
4.892869781988886e-04	1.005946e+00
5.000000000000000e-04	1.005946e+00
Step Information: X=856  (Step: 857/1001)
0.000000000000000e+00	1.007782e+00
4.892869781988886e-04	1.007782e+00
5.000000000000000e-04	1.007782e+00
Step Information: X=857  (Step: 858/1001)
0.000000000000000e+00	9.907601e-01
4.892869781988886e-04	9.907601e-01
5.000000000000000e-04	9.907601e-01
Step Information: X=858  (Step: 859/1001)
0.000000000000000e+00	9.983260e-01
4.892869781988886e-04	9.983260e-01
5.000000000000000e-04	9.983260e-01
Step Information: X=859  (Step: 860/1001)
0.000000000000000e+00	1.006945e+00
4.892869781988886e-04	1.006945e+00
5.000000000000000e-04	1.006945e+00
Step Information: X=860  (Step: 861/1001)
0.000000000000000e+00	1.021599e+00
4.892869781988886e-04	1.021599e+00
5.000000000000000e-04	1.021599e+00
Step Information: X=861  (Step: 862/1001)
0.000000000000000e+00	1.006107e+00
4.892869781988886e-04	1.006107e+00
5.000000000000000e-04	1.006107e+00
Step Information: X=862  (Step: 863/1001)
0.000000000000000e+00	1.026714e+00
4.892869781988886e-04	1.026714e+00
5.000000000000000e-04	1.026714e+00
Step Information: X=863  (Step: 864/1001)
0.000000000000000e+00	1.010047e+00
4.892869781988886e-04	1.010047e+00
5.000000000000000e-04	1.010047e+00
Step Information: X=864  (Step: 865/1001)
0.000000000000000e+00	1.003826e+00
4.892869781988886e-04	1.003826e+00
5.000000000000000e-04	1.003826e+00
Step Information: X=865  (Step: 866/1001)
0.000000000000000e+00	9.897760e-01
4.892869781988886e-04	9.897760e-01
5.000000000000000e-04	9.897760e-01
Step Information: X=866  (Step: 867/1001)
0.000000000000000e+00	9.984264e-01
4.892869781988886e-04	9.984264e-01
5.000000000000000e-04	9.984264e-01
Step Information: X=867  (Step: 868/1001)
0.000000000000000e+00	9.986683e-01
4.892869781988886e-04	9.986683e-01
5.000000000000000e-04	9.986683e-01
Step Information: X=868  (Step: 869/1001)
0.000000000000000e+00	9.974499e-01
4.892869781988886e-04	9.974499e-01
5.000000000000000e-04	9.974499e-01
Step Information: X=869  (Step: 870/1001)
0.000000000000000e+00	9.971668e-01
4.892869781988886e-04	9.971668e-01
5.000000000000000e-04	9.971668e-01
Step Information: X=870  (Step: 871/1001)
0.000000000000000e+00	1.013432e+00
4.892869781988886e-04	1.013432e+00
5.000000000000000e-04	1.013432e+00
Step Information: X=871  (Step: 872/1001)
0.000000000000000e+00	9.971798e-01
4.892869781988886e-04	9.971798e-01
5.000000000000000e-04	9.971798e-01
Step Information: X=872  (Step: 873/1001)
0.000000000000000e+00	1.008974e+00
4.892869781988886e-04	1.008974e+00
5.000000000000000e-04	1.008974e+00
Step Information: X=873  (Step: 874/1001)
0.000000000000000e+00	1.010689e+00
4.892869781988886e-04	1.010689e+00
5.000000000000000e-04	1.010689e+00
Step Information: X=874  (Step: 875/1001)
0.000000000000000e+00	9.838801e-01
4.892869781988886e-04	9.838801e-01
5.000000000000000e-04	9.838801e-01
Step Information: X=875  (Step: 876/1001)
0.000000000000000e+00	9.945573e-01
4.892869781988886e-04	9.945573e-01
5.000000000000000e-04	9.945573e-01
Step Information: X=876  (Step: 877/1001)
0.000000000000000e+00	1.009849e+00
4.892869781988886e-04	1.009849e+00
5.000000000000000e-04	1.009849e+00
Step Information: X=877  (Step: 878/1001)
0.000000000000000e+00	9.986942e-01
4.892869781988886e-04	9.986942e-01
5.000000000000000e-04	9.986942e-01
Step Information: X=878  (Step: 879/1001)
0.000000000000000e+00	9.947383e-01
4.892869781988886e-04	9.947383e-01
5.000000000000000e-04	9.947383e-01
Step Information: X=879  (Step: 880/1001)
0.000000000000000e+00	9.971588e-01
4.892869781988886e-04	9.971588e-01
5.000000000000000e-04	9.971588e-01
Step Information: X=880  (Step: 881/1001)
0.000000000000000e+00	1.013265e+00
4.892869781988886e-04	1.013265e+00
5.000000000000000e-04	1.013265e+00
Step Information: X=881  (Step: 882/1001)
0.000000000000000e+00	1.008757e+00
4.892869781988886e-04	1.008757e+00
5.000000000000000e-04	1.008757e+00
Step Information: X=882  (Step: 883/1001)
0.000000000000000e+00	9.992207e-01
4.892869781988886e-04	9.992207e-01
5.000000000000000e-04	9.992207e-01
Step Information: X=883  (Step: 884/1001)
0.000000000000000e+00	9.919318e-01
4.892869781988886e-04	9.919318e-01
5.000000000000000e-04	9.919318e-01
Step Information: X=884  (Step: 885/1001)
0.000000000000000e+00	1.004407e+00
4.892869781988886e-04	1.004407e+00
5.000000000000000e-04	1.004407e+00
Step Information: X=885  (Step: 886/1001)
0.000000000000000e+00	1.010606e+00
4.892869781988886e-04	1.010606e+00
5.000000000000000e-04	1.010606e+00
Step Information: X=886  (Step: 887/1001)
0.000000000000000e+00	9.929315e-01
4.892869781988886e-04	9.929315e-01
5.000000000000000e-04	9.929315e-01
Step Information: X=887  (Step: 888/1001)
0.000000000000000e+00	1.001265e+00
4.892869781988886e-04	1.001265e+00
5.000000000000000e-04	1.001265e+00
Step Information: X=888  (Step: 889/1001)
0.000000000000000e+00	9.905844e-01
4.892869781988886e-04	9.905844e-01
5.000000000000000e-04	9.905844e-01
Step Information: X=889  (Step: 890/1001)
0.000000000000000e+00	1.009831e+00
4.892869781988886e-04	1.009831e+00
5.000000000000000e-04	1.009831e+00
Step Information: X=890  (Step: 891/1001)
0.000000000000000e+00	9.869984e-01
4.892869781988886e-04	9.869984e-01
5.000000000000000e-04	9.869984e-01
Step Information: X=891  (Step: 892/1001)
0.000000000000000e+00	9.977337e-01
4.892869781988886e-04	9.977337e-01
5.000000000000000e-04	9.977337e-01
Step Information: X=892  (Step: 893/1001)
0.000000000000000e+00	9.992238e-01
4.892869781988886e-04	9.992238e-01
5.000000000000000e-04	9.992238e-01
Step Information: X=893  (Step: 894/1001)
0.000000000000000e+00	9.764127e-01
4.892869781988886e-04	9.764127e-01
5.000000000000000e-04	9.764127e-01
Step Information: X=894  (Step: 895/1001)
0.000000000000000e+00	1.009743e+00
4.892869781988886e-04	1.009743e+00
5.000000000000000e-04	1.009743e+00
Step Information: X=895  (Step: 896/1001)
0.000000000000000e+00	9.879051e-01
4.892869781988886e-04	9.879051e-01
5.000000000000000e-04	9.879051e-01
Step Information: X=896  (Step: 897/1001)
0.000000000000000e+00	9.963351e-01
4.892869781988886e-04	9.963351e-01
5.000000000000000e-04	9.963351e-01
Step Information: X=897  (Step: 898/1001)
0.000000000000000e+00	9.966022e-01
4.892869781988886e-04	9.966022e-01
5.000000000000000e-04	9.966022e-01
Step Information: X=898  (Step: 899/1001)
0.000000000000000e+00	1.008812e+00
4.892869781988886e-04	1.008812e+00
5.000000000000000e-04	1.008812e+00
Step Information: X=899  (Step: 900/1001)
0.000000000000000e+00	1.003039e+00
4.892869781988886e-04	1.003039e+00
5.000000000000000e-04	1.003039e+00
Step Information: X=900  (Step: 901/1001)
0.000000000000000e+00	1.005932e+00
4.892869781988886e-04	1.005932e+00
5.000000000000000e-04	1.005932e+00
Step Information: X=901  (Step: 902/1001)
0.000000000000000e+00	1.012601e+00
4.892869781988886e-04	1.012601e+00
5.000000000000000e-04	1.012601e+00
Step Information: X=902  (Step: 903/1001)
0.000000000000000e+00	1.000540e+00
4.892869781988886e-04	1.000540e+00
5.000000000000000e-04	1.000540e+00
Step Information: X=903  (Step: 904/1001)
0.000000000000000e+00	9.968327e-01
4.892869781988886e-04	9.968327e-01
5.000000000000000e-04	9.968327e-01
Step Information: X=904  (Step: 905/1001)
0.000000000000000e+00	1.004150e+00
4.892869781988886e-04	1.004150e+00
5.000000000000000e-04	1.004150e+00
Step Information: X=905  (Step: 906/1001)
0.000000000000000e+00	9.932669e-01
4.892869781988886e-04	9.932669e-01
5.000000000000000e-04	9.932669e-01
Step Information: X=906  (Step: 907/1001)
0.000000000000000e+00	9.947371e-01
4.892869781988886e-04	9.947371e-01
5.000000000000000e-04	9.947371e-01
Step Information: X=907  (Step: 908/1001)
0.000000000000000e+00	1.000320e+00
